DATETIME,price
2010-08-12 00:00:00-04:00,7.602734088897705
2010-08-13 00:00:00-04:00,7.521510124206543
2010-08-16 00:00:00-04:00,7.4774274826049805
2010-08-17 00:00:00-04:00,7.608169078826904
2010-08-18 00:00:00-04:00,7.641380786895752
2010-08-19 00:00:00-04:00,7.545064449310303
2010-08-20 00:00:00-04:00,7.537815093994141
2010-08-23 00:00:00-04:00,7.421865940093994
2010-08-24 00:00:00-04:00,7.244624137878418
2010-08-25 00:00:00-04:00,7.3339996337890625
2010-08-26 00:00:00-04:00,7.255194664001465
2010-08-27 00:00:00-04:00,7.295655250549316
2010-08-30 00:00:00-04:00,7.32222318649292
2010-08-31 00:00:00-04:00,7.340342998504639
2010-09-01 00:00:00-04:00,7.558647632598877
2010-09-02 00:00:00-04:00,7.614208698272705
2010-09-03 00:00:00-04:00,7.813494682312012
2010-09-07 00:00:00-04:00,7.784505367279053
2010-09-08 00:00:00-04:00,7.938801288604736
2010-09-09 00:00:00-04:00,7.943331241607666
2010-09-10 00:00:00-04:00,7.953597068786621
2010-09-13 00:00:00-04:00,8.063200950622559
2010-09-14 00:00:00-04:00,8.094003677368164
2010-09-15 00:00:00-04:00,8.159222602844238
2010-09-16 00:00:00-04:00,8.350957870483398
2010-09-17 00:00:00-04:00,8.314727783203125
2010-09-20 00:00:00-04:00,8.552059173583984
2010-09-21 00:00:00-04:00,8.568363189697266
2010-09-22 00:00:00-04:00,8.688535690307617
2010-09-23 00:00:00-04:00,8.72386360168457
2010-09-24 00:00:00-04:00,8.826526641845703
2010-09-27 00:00:00-04:00,8.79150104522705
2010-09-28 00:00:00-04:00,8.661665916442871
2010-09-29 00:00:00-04:00,8.6770658493042
2010-09-30 00:00:00-04:00,8.567758560180664
2010-10-01 00:00:00-04:00,8.530617713928223
2010-10-04 00:00:00-04:00,8.413463592529297
2010-10-05 00:00:00-04:00,8.724468231201172
2010-10-06 00:00:00-04:00,8.732015609741211
2010-10-07 00:00:00-04:00,8.73292064666748
2010-10-08 00:00:00-04:00,8.879368782043457
2010-10-11 00:00:00-04:00,8.918313980102539
2010-10-12 00:00:00-04:00,9.014339447021484
2010-10-13 00:00:00-04:00,9.062652587890625
2010-10-14 00:00:00-04:00,9.128173828125
2010-10-15 00:00:00-04:00,9.503493309020996
2010-10-18 00:00:00-04:00,9.601929664611816
2010-10-19 00:00:00-04:00,9.344972610473633
2010-10-20 00:00:00-04:00,9.376370429992676
2010-10-21 00:00:00-04:00,9.34587574005127
2010-10-22 00:00:00-04:00,9.283977508544922
2010-10-25 00:00:00-04:00,9.32534122467041
2010-10-26 00:00:00-04:00,9.30148696899414
2010-10-27 00:00:00-04:00,9.294849395751953
2010-10-28 00:00:00-04:00,9.216642379760742
2010-10-29 00:00:00-04:00,9.088010787963867
2010-11-01 00:00:00-04:00,9.184637069702148
2010-11-02 00:00:00-04:00,9.341046333312988
2010-11-03 00:00:00-04:00,9.444914817810059
2010-11-04 00:00:00-04:00,9.610077857971191
2010-11-05 00:00:00-04:00,9.57565689086914
2010-11-08 00:00:00-05:00,9.620648384094238
2010-11-09 00:00:00-05:00,9.543951988220215
2010-11-10 00:00:00-05:00,9.60283374786377
2010-11-11 00:00:00-05:00,9.56116771697998
2010-11-12 00:00:00-05:00,9.300885200500488
2010-11-15 00:00:00-05:00,9.270995140075684
2010-11-16 00:00:00-05:00,9.106433868408203
2010-11-17 00:00:00-05:00,9.073518753051758
2010-11-18 00:00:00-05:00,9.312960624694824
2010-11-19 00:00:00-05:00,9.261630058288574
2010-11-22 00:00:00-05:00,9.461825370788574
2010-11-23 00:00:00-05:00,9.322023391723633
2010-11-24 00:00:00-05:00,9.505306243896484
2010-11-26 00:00:00-05:00,9.511343955993652
2010-11-29 00:00:00-05:00,9.56781005859375
2010-11-30 00:00:00-05:00,9.395095825195312
2010-12-01 00:00:00-05:00,9.553616523742676
2010-12-02 00:00:00-05:00,9.606451988220215
2010-12-03 00:00:00-05:00,9.5850191116333
2010-12-06 00:00:00-05:00,9.666848182678223
2010-12-07 00:00:00-05:00,9.60826587677002
2010-12-08 00:00:00-05:00,9.692811965942383
2010-12-09 00:00:00-05:00,9.655068397521973
2010-12-10 00:00:00-05:00,9.679226875305176
2010-12-13 00:00:00-05:00,9.71274185180664
2010-12-14 00:00:00-05:00,9.671074867248535
2010-12-15 00:00:00-05:00,9.673186302185059
2010-12-16 00:00:00-05:00,9.700058937072754
2010-12-17 00:00:00-05:00,9.680733680725098
2010-12-20 00:00:00-05:00,9.729047775268555
2010-12-21 00:00:00-05:00,9.78913688659668
2010-12-22 00:00:00-05:00,9.818124771118164
2010-12-23 00:00:00-05:00,9.771020889282227
2010-12-27 00:00:00-05:00,9.80362319946289
2010-12-28 00:00:00-05:00,9.827482223510742
2010-12-29 00:00:00-05:00,9.822046279907227
2010-12-30 00:00:00-05:00,9.772828102111816
2010-12-31 00:00:00-05:00,9.739614486694336
2011-01-03 00:00:00-05:00,9.951281547546387
2011-01-04 00:00:00-05:00,10.003214836120605
2011-01-05 00:00:00-05:00,10.085043907165527
2011-01-06 00:00:00-05:00,10.076889991760254
2011-01-07 00:00:00-05:00,10.149056434631348
2011-01-10 00:00:00-05:00,10.340191841125488
2011-01-11 00:00:00-05:00,10.3157320022583
2011-01-12 00:00:00-05:00,10.399672508239746
2011-01-13 00:00:00-05:00,10.437715530395508
2011-01-14 00:00:00-05:00,10.522261619567871
2011-01-18 00:00:00-05:00,10.28583812713623
2011-01-19 00:00:00-05:00,10.231188774108887
2011-01-20 00:00:00-05:00,10.045186996459961
2011-01-21 00:00:00-05:00,9.865225791931152
2011-01-24 00:00:00-05:00,10.18921184539795
2011-01-25 00:00:00-05:00,10.30848217010498
2011-01-26 00:00:00-05:00,10.38245964050293
2011-01-27 00:00:00-05:00,10.363136291503906
2011-01-28 00:00:00-05:00,10.148452758789062
2011-01-31 00:00:00-05:00,10.245681762695312
2011-02-01 00:00:00-05:00,10.418089866638184
2011-02-02 00:00:00-05:00,10.396653175354004
2011-02-03 00:00:00-05:00,10.370080947875977
2011-02-04 00:00:00-05:00,10.46247673034668
2011-02-07 00:00:00-05:00,10.62492561340332
2011-02-08 00:00:00-05:00,10.725168228149414
2011-02-09 00:00:00-05:00,10.814547538757324
2011-02-10 00:00:00-05:00,10.705244064331055
2011-02-11 00:00:00-05:00,10.774991989135742
2011-02-14 00:00:00-05:00,10.845346450805664
2011-02-15 00:00:00-05:00,10.867086410522461
2011-02-16 00:00:00-05:00,10.964614868164062
2011-02-17 00:00:00-05:00,10.818775177001953
2011-02-18 00:00:00-05:00,10.585073471069336
2011-02-22 00:00:00-05:00,10.224239349365234
2011-02-23 00:00:00-05:00,10.345320701599121
2011-02-24 00:00:00-05:00,10.353177070617676
2011-02-25 00:00:00-05:00,10.51259994506836
2011-02-28 00:00:00-05:00,10.665081024169922
2011-03-01 00:00:00-05:00,10.547325134277344
2011-03-02 00:00:00-05:00,10.632171630859375
2011-03-03 00:00:00-05:00,10.856819152832031
2011-03-04 00:00:00-05:00,10.87010669708252
2011-03-07 00:00:00-05:00,10.730006217956543
2011-03-08 00:00:00-05:00,10.742082595825195
2011-03-09 00:00:00-05:00,10.642740249633789
2011-03-10 00:00:00-05:00,10.467608451843262
2011-03-11 00:00:00-05:00,10.628247261047363
2011-03-14 00:00:00-04:00,10.675653457641602
2011-03-15 00:00:00-04:00,10.430171012878418
2011-03-16 00:00:00-04:00,9.964568138122559
2011-03-17 00:00:00-04:00,10.104366302490234
2011-03-18 00:00:00-04:00,9.984493255615234
2011-03-21 00:00:00-04:00,10.245075225830078
2011-03-22 00:00:00-04:00,10.302445411682129
2011-03-23 00:00:00-04:00,10.241752624511719
2011-03-24 00:00:00-04:00,10.416281700134277
2011-03-25 00:00:00-04:00,10.61465835571289
2011-03-28 00:00:00-04:00,10.581446647644043
2011-03-29 00:00:00-04:00,10.597143173217773
2011-03-30 00:00:00-04:00,10.526790618896484
2011-03-31 00:00:00-04:00,10.52316951751709
2011-04-01 00:00:00-04:00,10.403900146484375
2011-04-04 00:00:00-04:00,10.302142143249512
2011-04-05 00:00:00-04:00,10.23269271850586
2011-04-06 00:00:00-04:00,10.207032203674316
2011-04-07 00:00:00-04:00,10.208235740661621
2011-04-08 00:00:00-04:00,10.117050170898438
2011-04-11 00:00:00-04:00,9.988423347473145
2011-04-12 00:00:00-04:00,10.036734580993652
2011-04-13 00:00:00-04:00,10.149359703063965
2011-04-14 00:00:00-04:00,10.037335395812988
2011-04-15 00:00:00-04:00,9.887567520141602
2011-04-18 00:00:00-04:00,10.020125389099121
2011-04-19 00:00:00-04:00,10.2015962600708
2011-04-20 00:00:00-04:00,10.338982582092285
2011-04-21 00:00:00-04:00,10.589296340942383
2011-04-25 00:00:00-04:00,10.65904712677002
2011-04-26 00:00:00-04:00,10.580838203430176
2011-04-27 00:00:00-04:00,10.572687149047852
2011-04-28 00:00:00-04:00,10.470026969909668
2011-04-29 00:00:00-04:00,10.572087287902832
2011-05-02 00:00:00-04:00,10.455835342407227
2011-05-03 00:00:00-04:00,10.513809204101562
2011-05-04 00:00:00-04:00,10.555173873901367
2011-05-05 00:00:00-04:00,10.470026969909668
2011-05-06 00:00:00-04:00,10.467310905456543
2011-05-09 00:00:00-04:00,10.49569320678711
2011-05-10 00:00:00-04:00,10.551549911499023
2011-05-11 00:00:00-04:00,10.484517097473145
2011-05-12 00:00:00-04:00,10.464590072631836
2011-05-13 00:00:00-04:00,10.2813081741333
2011-05-16 00:00:00-04:00,10.0639066696167
2011-05-17 00:00:00-04:00,10.149659156799316
2011-05-18 00:00:00-04:00,10.262286186218262
2011-05-19 00:00:00-04:00,10.28221607208252
2011-05-20 00:00:00-04:00,10.121882438659668
2011-05-23 00:00:00-04:00,10.097119331359863
2011-05-24 00:00:00-04:00,10.03039264678955
2011-05-25 00:00:00-04:00,10.168986320495605
2011-05-26 00:00:00-04:00,10.115238189697266
2011-05-27 00:00:00-04:00,10.188009262084961
2011-05-31 00:00:00-04:00,10.502635955810547
2011-06-01 00:00:00-04:00,10.432584762573242
2011-06-02 00:00:00-04:00,10.450397491455078
2011-06-03 00:00:00-04:00,10.370080947875977
2011-06-06 00:00:00-04:00,10.207032203674316
2011-06-07 00:00:00-04:00,10.025856971740723
2011-06-08 00:00:00-04:00,10.031902313232422
2011-06-09 00:00:00-04:00,10.00925350189209
2011-06-10 00:00:00-04:00,9.840465545654297
2011-06-13 00:00:00-04:00,9.861602783203125
2011-06-14 00:00:00-04:00,10.03793716430664
2011-06-15 00:00:00-04:00,9.866132736206055
2011-06-16 00:00:00-04:00,9.818124771118164
2011-06-17 00:00:00-04:00,9.670161247253418
2011-06-20 00:00:00-04:00,9.521004676818848
2011-06-21 00:00:00-04:00,9.822348594665527
2011-06-22 00:00:00-04:00,9.74112606048584
2011-06-23 00:00:00-04:00,10.001401901245117
2011-06-24 00:00:00-04:00,9.85405158996582
2011-06-27 00:00:00-04:00,10.025856971740723
2011-06-28 00:00:00-04:00,10.123088836669922
2011-06-29 00:00:00-04:00,10.08625316619873
2011-06-30 00:00:00-04:00,10.135468482971191
2011-07-01 00:00:00-04:00,10.364645004272461
2011-07-05 00:00:00-04:00,10.550949096679688
2011-07-06 00:00:00-04:00,10.621302604675293
2011-07-07 00:00:00-04:00,10.785565376281738
2011-07-08 00:00:00-04:00,10.861352920532227
2011-07-11 00:00:00-04:00,10.688936233520508
2011-07-12 00:00:00-04:00,10.681391716003418
2011-07-13 00:00:00-04:00,10.810320854187012
2011-07-14 00:00:00-04:00,10.802774429321289
2011-07-15 00:00:00-04:00,11.01866626739502
2011-07-18 00:00:00-04:00,11.286795616149902
2011-07-19 00:00:00-04:00,11.378887176513672
2011-07-20 00:00:00-04:00,11.68234634399414
2011-07-21 00:00:00-04:00,11.694120407104492
2011-07-22 00:00:00-04:00,11.875593185424805
2011-07-25 00:00:00-04:00,12.03260612487793
2011-07-26 00:00:00-04:00,12.180859565734863
2011-07-27 00:00:00-04:00,11.854156494140625
2011-07-28 00:00:00-04:00,11.830902099609375
2011-07-29 00:00:00-04:00,11.790438652038574
2011-08-01 00:00:00-04:00,11.979763984680176
2011-08-02 00:00:00-04:00,11.743038177490234
2011-08-03 00:00:00-04:00,11.853550910949707
2011-08-04 00:00:00-04:00,11.3945894241333
2011-08-05 00:00:00-04:00,11.281356811523438
2011-08-08 00:00:00-04:00,10.665081024169922
2011-08-09 00:00:00-04:00,11.293132781982422
2011-08-10 00:00:00-04:00,10.981525421142578
2011-08-11 00:00:00-04:00,11.283773422241211
2011-08-12 00:00:00-04:00,11.3831148147583
2011-08-15 00:00:00-04:00,11.57696533203125
2011-08-16 00:00:00-04:00,11.488496780395508
2011-08-17 00:00:00-04:00,11.487287521362305
2011-08-18 00:00:00-04:00,11.052783966064453
2011-08-19 00:00:00-04:00,10.750232696533203
2011-08-22 00:00:00-04:00,10.762613296508789
2011-08-23 00:00:00-04:00,11.280753135681152
2011-08-24 00:00:00-04:00,11.358656883239746
2011-08-25 00:00:00-04:00,11.284378051757812
2011-08-26 00:00:00-04:00,11.582098960876465
2011-08-29 00:00:00-04:00,11.775044441223145
2011-08-30 00:00:00-04:00,11.77564525604248
2011-08-31 00:00:00-04:00,11.619841575622559
2011-09-01 00:00:00-04:00,11.505102157592773
2011-09-02 00:00:00-04:00,11.294343948364258
2011-09-06 00:00:00-04:00,11.466154098510742
2011-09-07 00:00:00-04:00,11.592665672302246
2011-09-08 00:00:00-04:00,11.599008560180664
2011-09-09 00:00:00-04:00,11.397910118103027
2011-09-12 00:00:00-04:00,11.472193717956543
2011-09-13 00:00:00-04:00,11.613503456115723
2011-09-14 00:00:00-04:00,11.75481128692627
2011-09-15 00:00:00-04:00,11.865326881408691
2011-09-16 00:00:00-04:00,12.092992782592773
2011-09-19 00:00:00-04:00,12.429059982299805
2011-09-20 00:00:00-04:00,12.484017372131348
2011-09-21 00:00:00-04:00,12.4444580078125
2011-09-22 00:00:00-04:00,12.13284969329834
2011-09-23 00:00:00-04:00,12.207734107971191
2011-09-26 00:00:00-04:00,12.173616409301758
2011-09-27 00:00:00-04:00,12.055550575256348
2011-09-28 00:00:00-04:00,11.9876127243042
2011-09-29 00:00:00-04:00,11.793158531188965
2011-09-30 00:00:00-04:00,11.513858795166016
2011-10-03 00:00:00-04:00,11.310949325561523
2011-10-04 00:00:00-04:00,11.247536659240723
2011-10-05 00:00:00-04:00,11.421162605285645
2011-10-06 00:00:00-04:00,11.3945894241333
2011-10-07 00:00:00-04:00,11.166013717651367
2011-10-10 00:00:00-04:00,11.740015029907227
2011-10-11 00:00:00-04:00,12.086654663085938
2011-10-12 00:00:00-04:00,12.144023895263672
2011-10-13 00:00:00-04:00,12.33243465423584
2011-10-14 00:00:00-04:00,12.742180824279785
2011-10-17 00:00:00-04:00,12.681488990783691
2011-10-18 00:00:00-04:00,12.74942398071289
2011-10-19 00:00:00-04:00,12.036226272583008
2011-10-20 00:00:00-04:00,11.936285018920898
2011-10-21 00:00:00-04:00,11.862606048583984
2011-10-24 00:00:00-04:00,12.252119064331055
2011-10-25 00:00:00-04:00,12.010557174682617
2011-10-26 00:00:00-04:00,12.096012115478516
2011-10-27 00:00:00-04:00,12.219508171081543
2011-10-28 00:00:00-04:00,12.2273588180542
2011-10-31 00:00:00-04:00,12.222228050231934
2011-11-01 00:00:00-04:00,11.972517967224121
2011-11-02 00:00:00-04:00,11.99969482421875
2011-11-03 00:00:00-04:00,12.17059326171875
2011-11-04 00:00:00-04:00,12.085144996643066
2011-11-07 00:00:00-05:00,12.069742202758789
2011-11-08 00:00:00-05:00,12.266006469726562
2011-11-09 00:00:00-05:00,11.935376167297363
2011-11-10 00:00:00-05:00,11.63161849975586
2011-11-11 00:00:00-05:00,11.613503456115723
2011-11-14 00:00:00-05:00,11.451658248901367
2011-11-15 00:00:00-05:00,11.740621566772461
2011-11-16 00:00:00-05:00,11.61802864074707
2011-11-17 00:00:00-05:00,11.395792961120605
2011-11-18 00:00:00-05:00,11.32121467590332
2011-11-21 00:00:00-05:00,11.142163276672363
2011-11-22 00:00:00-05:00,11.368620872497559
2011-11-23 00:00:00-05:00,11.081168174743652
2011-11-25 00:00:00-05:00,10.977898597717285
2011-11-28 00:00:00-05:00,11.35684585571289
2011-11-29 00:00:00-05:00,11.268677711486816
2011-11-30 00:00:00-05:00,11.540430068969727
2011-12-01 00:00:00-05:00,11.713445663452148
2011-12-02 00:00:00-05:00,11.766891479492188
2011-12-05 00:00:00-05:00,11.866836547851562
2011-12-06 00:00:00-05:00,11.804634094238281
2011-12-07 00:00:00-05:00,11.748469352722168
2011-12-08 00:00:00-05:00,11.795872688293457
2011-12-09 00:00:00-05:00,11.885257720947266
2011-12-12 00:00:00-05:00,11.831503868103027
2011-12-13 00:00:00-05:00,11.740015029907227
2011-12-14 00:00:00-05:00,11.479738235473633
2011-12-15 00:00:00-05:00,11.441993713378906
2011-12-16 00:00:00-05:00,11.504796981811523
2011-12-19 00:00:00-05:00,11.540731430053711
2011-12-20 00:00:00-05:00,11.955605506896973
2011-12-21 00:00:00-05:00,11.97070598602295
2011-12-22 00:00:00-05:00,12.034110069274902
2011-12-23 00:00:00-05:00,12.178447723388672
2011-12-27 00:00:00-05:00,12.275066375732422
2011-12-28 00:00:00-05:00,12.157610893249512
2011-12-29 00:00:00-05:00,12.23249340057373
2011-12-30 00:00:00-05:00,12.228867530822754
2012-01-03 00:00:00-05:00,12.416982650756836
2012-01-04 00:00:00-05:00,12.483712196350098
2012-01-05 00:00:00-05:00,12.622306823730469
2012-01-06 00:00:00-05:00,12.754256248474121
2012-01-09 00:00:00-05:00,12.734027862548828
2012-01-10 00:00:00-05:00,12.779623031616211
2012-01-11 00:00:00-05:00,12.75878620147705
2012-01-12 00:00:00-05:00,12.723763465881348
2012-01-13 00:00:00-05:00,12.67605209350586
2012-01-17 00:00:00-05:00,12.82370376586914
2012-01-18 00:00:00-05:00,12.956867218017578
2012-01-19 00:00:00-05:00,12.915800094604492
2012-01-20 00:00:00-05:00,12.690848350524902
2012-01-23 00:00:00-05:00,12.905529022216797
2012-01-24 00:00:00-05:00,12.694171905517578
2012-01-25 00:00:00-05:00,13.486786842346191
2012-01-26 00:00:00-05:00,13.425487518310547
2012-01-27 00:00:00-05:00,13.505501747131348
2012-01-30 00:00:00-05:00,13.678515434265137
2012-01-31 00:00:00-05:00,13.783297538757324
2012-02-01 00:00:00-05:00,13.774540901184082
2012-02-02 00:00:00-05:00,13.742226600646973
2012-02-03 00:00:00-05:00,13.879914283752441
2012-02-06 00:00:00-05:00,14.009449005126953
2012-02-07 00:00:00-05:00,14.156201362609863
2012-02-08 00:00:00-05:00,14.393230438232422
2012-02-09 00:00:00-05:00,14.891141891479492
2012-02-10 00:00:00-05:00,14.898690223693848
2012-02-13 00:00:00-05:00,15.17587947845459
2012-02-14 00:00:00-05:00,15.383013725280762
2012-02-15 00:00:00-05:00,15.027016639709473
2012-02-16 00:00:00-05:00,15.164098739624023
2012-02-17 00:00:00-05:00,15.161382675170898
2012-02-21 00:00:00-05:00,15.54576301574707
2012-02-22 00:00:00-05:00,15.491109848022461
2012-02-23 00:00:00-05:00,15.592267036437988
2012-02-24 00:00:00-05:00,15.774035453796387
2012-02-27 00:00:00-05:00,15.875188827514648
2012-02-28 00:00:00-05:00,16.16655731201172
2012-02-29 00:00:00-05:00,16.378833770751953
2012-03-01 00:00:00-05:00,16.440135955810547
2012-03-02 00:00:00-05:00,16.461576461791992
2012-03-05 00:00:00-05:00,16.098628997802734
2012-03-06 00:00:00-05:00,16.011062622070312
2012-03-07 00:00:00-05:00,16.024044036865234
2012-03-08 00:00:00-05:00,16.365245819091797
2012-03-09 00:00:00-05:00,16.461265563964844
2012-03-12 00:00:00-04:00,16.667499542236328
2012-03-13 00:00:00-04:00,17.153627395629883
2012-03-14 00:00:00-04:00,17.802215576171875
2012-03-15 00:00:00-04:00,17.680831909179688
2012-03-16 00:00:00-04:00,17.681129455566406
2012-03-19 00:00:00-04:00,18.15005874633789
2012-03-20 00:00:00-04:00,18.29680824279785
